,Query,Database,Length,Evalue
4649437,prophageARI-0460-1.new.fa,6736_4_13,18887,0.0
4649441,prophageARI-0460-1.new.fa,7092_6_9,18885,0.0
4649445,prophageARI-0460-1.new.fa,6823_6_24,18885,0.0
4649450,prophageARI-0460-1.new.fa,6755_1_11,18885,0.0
4649454,prophageARI-0460-1.new.fa,6925_4_15,18886,0.0
4649458,prophageARI-0460-1.new.fa,7038_8_38,18885,0.0
4649462,prophageARI-0460-1.new.fa,6680_8_8,18818,0.0
4649469,prophageARI-0460-1.new.fa,6680_8_7,18818,0.0
4649474,prophageARI-0460-1.new.fa,6631_5_19,18818,0.0
4649479,prophageARI-0460-1.new.fa,6630_2_9,18818,0.0
4649484,prophageARI-0460-1.new.fa,6630_2_8,18818,0.0
4649489,prophageARI-0460-1.new.fa,6259_7_13,18818,0.0
4649495,prophageARI-0460-1.new.fa,6259_7_12,18587,0.0
4649499,prophageARI-0460-1.new.fa,7054_5_17,17715,0.0
4649503,prophageARI-0460-1.new.fa,7054_5_14,17715,0.0
4649507,prophageARI-0460-1.new.fa,7004_7_54,17712,0.0
4649511,prophageARI-0460-1.new.fa,6972_3_6,17715,0.0
4649515,prophageARI-0460-1.new.fa,6925_8_2,17712,0.0
4649519,prophageARI-0460-1.new.fa,6925_4_12,17715,0.0
4649523,prophageARI-0460-1.new.fa,6680_8_18,17712,0.0
4649527,prophageARI-0460-1.new.fa,6680_7_19,17715,0.0
4649531,prophageARI-0460-1.new.fa,6755_1_12,17800,0.0
4649534,prophageARI-0460-1.new.fa,6753_4_5,17800,0.0
4649540,prophageARI-0460-1.new.fa,6972_2_13,17538,0.0
4649546,prophageARI-0460-1.new.fa,6630_4_12,17535,0.0
4649549,prophageARI-0460-1.new.fa,6899_5_15,17801,0.0
4649552,prophageARI-0460-1.new.fa,6775_2_23,17801,0.0
4649556,prophageARI-0460-1.new.fa,6775_1_13,17801,0.0
4649559,prophageARI-0460-1.new.fa,6680_5_17,17801,0.0
4649565,prophageARI-0460-1.new.fa,7038_6_11,16962,0.0
4649568,prophageARI-0460-1.new.fa,7004_8_87,16962,0.0
4649571,prophageARI-0460-1.new.fa,6775_2_9,16962,0.0
4649593,prophageARI-0460-1.new.fa,6983_3_61,16589,0.0
4649597,prophageARI-0460-1.new.fa,7011_6_3,16563,0.0
4649613,prophageARI-0460-1.new.fa,6972_2_8,16461,0.0
4649614,prophageARI-0460-1.new.fa,6983_6_26,16606,0.0
4649648,prophageARI-0460-1.new.fa,6938_7_16,16606,0.0
4649656,prophageARI-0460-1.new.fa,6938_6_2,16606,0.0
4649664,prophageARI-0460-1.new.fa,6830_3_21,16606,0.0
4649672,prophageARI-0460-1.new.fa,6807_3_5,16606,0.0
4649680,prophageARI-0460-1.new.fa,6807_2_19,16606,0.0
4649688,prophageARI-0460-1.new.fa,6680_8_12,16606,0.0
4649696,prophageARI-0460-1.new.fa,6631_6_5,16606,0.0
4649704,prophageARI-0460-1.new.fa,6593_5_10,16606,0.0
4649712,prophageARI-0460-1.new.fa,6841_7_20,16606,0.0
4649720,prophageARI-0460-1.new.fa,6823_5_7,16606,0.0
4649728,prophageARI-0460-1.new.fa,6753_2_21,16606,0.0
4649738,prophageARI-0460-1.new.fa,6649_8_1,16606,0.0
4649746,prophageARI-0460-1.new.fa,6630_1_4,16606,0.0
4649759,prophageARI-0460-1.new.fa,6736_4_14,16606,0.0
4649769,prophageARI-0460-1.new.fa,6731_2_24,16606,0.0
4649779,prophageARI-0460-1.new.fa,16453_2_58,16606,0.0
4649787,prophageARI-0460-1.new.fa,16399_5_57,16606,0.0
4649795,prophageARI-0460-1.new.fa,6807_3_8,16606,0.0
4649800,prophageARI-0460-1.new.fa,6664_1_2,16608,0.0
4649808,prophageARI-0460-1.new.fa,6823_5_20,16325,0.0
4649821,prophageARI-0460-1.new.fa,14673_3_30,16422,0.0
4649828,prophageARI-0460-1.new.fa,7001_3_3,17554,0.0
4649846,prophageARI-0460-1.new.fa,6731_5_16,16425,0.0
4649866,prophageARI-0460-1.new.fa,7011_3_20,15955,0.0
4649867,prophageARI-0460-1.new.fa,16288_8_71,16607,0.0
4649875,prophageARI-0460-1.new.fa,6983_3_62,15845,0.0
4649876,prophageARI-0460-1.new.fa,6938_5_14,15845,0.0
4649877,prophageARI-0460-1.new.fa,6871_1_4,15845,0.0
4649898,prophageARI-0460-1.new.fa,14723_2_25,15636,0.0
4649903,prophageARI-0460-1.new.fa,14723_2_22,15636,0.0
4649910,prophageARI-0460-1.new.fa,14723_2_19,15636,0.0
4649917,prophageARI-0460-1.new.fa,14723_2_14,15636,0.0
4649924,prophageARI-0460-1.new.fa,14723_2_11,15636,0.0
4649929,prophageARI-0460-1.new.fa,14723_1_94,15636,0.0
4649936,prophageARI-0460-1.new.fa,19084_8_104,15636,0.0
4649945,prophageARI-0460-1.new.fa,6871_1_12,16718,0.0
4649967,prophageARI-0460-1.new.fa,17138_5_48,16714,0.0
4649996,prophageARI-0460-1.new.fa,19341_2_170,15542,0.0
4650004,prophageARI-0460-1.new.fa,20957_7_129,15542,0.0
4650027,prophageARI-0460-1.new.fa,14723_2_62,15466,0.0
4650034,prophageARI-0460-1.new.fa,14723_2_12,15459,0.0
4650043,prophageARI-0460-1.new.fa,14723_1_81,15459,0.0
4651105,prophageARI-0460-1.new.fa,6807_2_9,14966,0.0
4652916,prophageARI-0460-1.new.fa,14673_1_63,14834,0.0
4652968,prophageARI-0460-1.new.fa,19084_8_100,14429,0.0
4652980,prophageARI-0460-1.new.fa,12291_1_65,14429,0.0
4652992,prophageARI-0460-1.new.fa,12838_1_81,14423,0.0
4653093,prophageARI-0460-1.new.fa,7092_6_23,14349,0.0
4653101,prophageARI-0460-1.new.fa,7068_4_6,14349,0.0
4653109,prophageARI-0460-1.new.fa,7068_4_3,14349,0.0
4653117,prophageARI-0460-1.new.fa,7054_6_5,14349,0.0
4653126,prophageARI-0460-1.new.fa,7054_4_10,14349,0.0
4653134,prophageARI-0460-1.new.fa,6983_8_81,14349,0.0
4653142,prophageARI-0460-1.new.fa,6983_2_9,14349,0.0
4653150,prophageARI-0460-1.new.fa,6841_7_24,14349,0.0
4653158,prophageARI-0460-1.new.fa,6805_3_5,14349,0.0
4653180,prophageARI-0460-1.new.fa,11822_1_52,13736,0.0
4653207,prophageARI-0460-1.new.fa,6730_6_14,13335,0.0
4653209,prophageARI-0460-1.new.fa,6938_8_16,13343,0.0
4653212,prophageARI-0460-1.new.fa,6710_6_7,13343,0.0
4653216,prophageARI-0460-1.new.fa,9789_5_75,13343,0.0
4653218,prophageARI-0460-1.new.fa,17870_8_178,13343,0.0
4653220,prophageARI-0460-1.new.fa,17870_7_86,13343,0.0
4653222,prophageARI-0460-1.new.fa,17870_7_63,13343,0.0
4653224,prophageARI-0460-1.new.fa,17870_7_101,13343,0.0
4653226,prophageARI-0460-1.new.fa,16288_5_19,13343,0.0
4653227,prophageARI-0460-1.new.fa,15531_2_29,13343,0.0
4653228,prophageARI-0460-1.new.fa,6805_2_21,13343,0.0
4653230,prophageARI-0460-1.new.fa,6736_4_5,13343,0.0
4653236,prophageARI-0460-1.new.fa,6730_5_8,13343,0.0
4653238,prophageARI-0460-1.new.fa,6631_4_24,13343,0.0
4653240,prophageARI-0460-1.new.fa,6630_1_21,13343,0.0
4653242,prophageARI-0460-1.new.fa,16288_8_50,13343,0.0
4653244,prophageARI-0460-1.new.fa,16288_5_70,13343,0.0
4653248,prophageARI-0460-1.new.fa,15841_2_93,13343,0.0
4653262,prophageARI-0460-1.new.fa,15841_4_30,13354,0.0
4653264,prophageARI-0460-1.new.fa,17138_5_35,13343,0.0
4653307,prophageARI-0460-1.new.fa,17059_8_57,13156,0.0
4653317,prophageARI-0460-1.new.fa,17059_6_16,13156,0.0
4653327,prophageARI-0460-1.new.fa,15841_1_3,13159,0.0
4653345,prophageARI-0460-1.new.fa,14913_4_39,13156,0.0
4653355,prophageARI-0460-1.new.fa,13415_7_93,13156,0.0
4653365,prophageARI-0460-1.new.fa,13415_7_5,13159,0.0
4653375,prophageARI-0460-1.new.fa,13415_4_95,13156,0.0
4653387,prophageARI-0460-1.new.fa,12837_4_76,13157,0.0
4653393,prophageARI-0460-1.new.fa,14913_4_17,13092,0.0
4653395,prophageARI-0460-1.new.fa,14257_1_7,13160,0.0
4653765,prophageARI-0460-1.new.fa,6680_4_10,12585,0.0
4654558,prophageARI-0460-1.new.fa,16288_8_76,12112,0.0
4654654,prophageARI-0460-1.new.fa,18090_2_90,11864,0.0
4654677,prophageARI-0460-1.new.fa,6983_7_55,11865,0.0
4654698,prophageARI-0460-1.new.fa,14520_7_40,11864,0.0
4654702,prophageARI-0460-1.new.fa,14520_5_47,11864,0.0
4654714,prophageARI-0460-1.new.fa,15531_6_81,11864,0.0
4654746,prophageARI-0460-1.new.fa,9789_3_7,11864,0.0
4654849,prophageARI-0460-1.new.fa,17870_7_67,11864,0.0
4654859,prophageARI-0460-1.new.fa,19341_2_102,11865,0.0
4654868,prophageARI-0460-1.new.fa,18090_2_113,11865,0.0
4654879,prophageARI-0460-1.new.fa,6680_8_6,12007,0.0
4654892,prophageARI-0460-1.new.fa,6736_8_20,12007,0.0
4655027,prophageARI-0460-1.new.fa,17966_5_1,11586,0.0
4655109,prophageARI-0460-1.new.fa,6983_2_13,11797,0.0
4655117,prophageARI-0460-1.new.fa,6925_6_8,11797,0.0
4655317,prophageARI-0460-1.new.fa,15995_2_122,11791,0.0
4655325,prophageARI-0460-1.new.fa,15873_1_44,11791,0.0
4655333,prophageARI-0460-1.new.fa,9789_4_40,11791,0.0
4655342,prophageARI-0460-1.new.fa,17966_5_59,11779,0.0
4655347,prophageARI-0460-1.new.fa,17870_7_159,11779,0.0
4655352,prophageARI-0460-1.new.fa,17870_7_125,11779,0.0
4655359,prophageARI-0460-1.new.fa,17138_3_34,11779,0.0
4655364,prophageARI-0460-1.new.fa,17059_8_56,11779,0.0
4655369,prophageARI-0460-1.new.fa,17059_7_90,11779,0.0
4655376,prophageARI-0460-1.new.fa,15841_4_2,11791,0.0
4655381,prophageARI-0460-1.new.fa,15731_8_51,11791,0.0
4655393,prophageARI-0460-1.new.fa,15531_2_36,11791,0.0
4655400,prophageARI-0460-1.new.fa,15531_2_21,11779,0.0
4655405,prophageARI-0460-1.new.fa,15531_2_10,11779,0.0
4655411,prophageARI-0460-1.new.fa,15378_3_87,11791,0.0
4655416,prophageARI-0460-1.new.fa,15378_3_60,11779,0.0
4655421,prophageARI-0460-1.new.fa,15378_3_42,11779,0.0
4655426,prophageARI-0460-1.new.fa,14936_4_68,11791,0.0
4655434,prophageARI-0460-1.new.fa,14913_3_44,11779,0.0
4655441,prophageARI-0460-1.new.fa,14723_4_79,11791,0.0
4655444,prophageARI-0460-1.new.fa,14723_4_78,11779,0.0
4655449,prophageARI-0460-1.new.fa,14566_4_78,11779,0.0
4655457,prophageARI-0460-1.new.fa,14555_3_26,11779,0.0
4655464,prophageARI-0460-1.new.fa,14257_1_23,11779,0.0
4655467,prophageARI-0460-1.new.fa,13415_6_90,11779,0.0
4655470,prophageARI-0460-1.new.fa,13415_6_84,11791,0.0
4655475,prophageARI-0460-1.new.fa,13415_4_89,11791,0.0
4655478,prophageARI-0460-1.new.fa,13415_4_78,11779,0.0
4655484,prophageARI-0460-1.new.fa,12837_4_24,11779,0.0
4655502,prophageARI-0460-1.new.fa,17175_5_37,11791,0.0
4655509,prophageARI-0460-1.new.fa,17138_3_42,11779,0.0
4655514,prophageARI-0460-1.new.fa,15995_2_80,11791,0.0
4655524,prophageARI-0460-1.new.fa,15841_1_42,11791,0.0
4655532,prophageARI-0460-1.new.fa,15378_4_3,11791,0.0
4655537,prophageARI-0460-1.new.fa,13415_7_23,11791,0.0
4655544,prophageARI-0460-1.new.fa,12291_6_32,11779,0.0
4655551,prophageARI-0460-1.new.fa,12162_1_4,11791,0.0
4655558,prophageARI-0460-1.new.fa,14913_4_37,11779,0.0
4655565,prophageARI-0460-1.new.fa,15995_2_154,11779,0.0
4655614,prophageARI-0460-1.new.fa,11861_3_23,11397,0.0
4655767,prophageARI-0460-1.new.fa,18456_1_50,11412,0.0
4655777,prophageARI-0460-1.new.fa,18456_1_33,11406,0.0
4655874,prophageARI-0460-1.new.fa,15531_2_8,11412,0.0
4655884,prophageARI-0460-1.new.fa,15531_2_48,11412,0.0
4655894,prophageARI-0460-1.new.fa,15378_4_6,11406,0.0
4655904,prophageARI-0460-1.new.fa,14936_6_84,11412,0.0
4655914,prophageARI-0460-1.new.fa,14936_6_71,11412,0.0
4655934,prophageARI-0460-1.new.fa,13470_1_28,11412,0.0
4655942,prophageARI-0460-1.new.fa,12837_2_68,11406,0.0
4655952,prophageARI-0460-1.new.fa,12378_2_81,11406,0.0
4655983,prophageARI-0460-1.new.fa,18456_1_177,11406,0.0
4655993,prophageARI-0460-1.new.fa,17966_5_9,11406,0.0
4656001,prophageARI-0460-1.new.fa,17966_5_6,11412,0.0
4656011,prophageARI-0460-1.new.fa,17966_5_21,11406,0.0
4656021,prophageARI-0460-1.new.fa,17870_7_69,11406,0.0
4656031,prophageARI-0460-1.new.fa,17870_7_1,11412,0.0
4656041,prophageARI-0460-1.new.fa,6472_6_7,11402,0.0
4656050,prophageARI-0460-1.new.fa,9716_7_29,11409,0.0
4656263,prophageARI-0460-1.new.fa,17175_4_86,11412,0.0
4656286,prophageARI-0460-1.new.fa,15531_6_18,11407,0.0
4656303,prophageARI-0460-1.new.fa,19183_3_3,11406,0.0
4656312,prophageARI-0460-1.new.fa,14520_7_80,11406,0.0
4656321,prophageARI-0460-1.new.fa,17794_7_113,11412,0.0
4656527,prophageARI-0460-1.new.fa,14566_4_74,11082,0.0
4656608,prophageARI-0460-1.new.fa,12837_1_18,10701,0.0
4656618,prophageARI-0460-1.new.fa,22695_3_130,11015,0.0
4656760,prophageARI-0460-1.new.fa,21946_6_27,10928,0.0
4656796,prophageARI-0460-1.new.fa,22841_3_82,10668,0.0
4656801,prophageARI-0460-1.new.fa,6983_6_32,11040,0.0
4656808,prophageARI-0460-1.new.fa,6949_4_9,11040,0.0
4656816,prophageARI-0460-1.new.fa,6899_4_7,11040,0.0
4656823,prophageARI-0460-1.new.fa,6840_3_20,11040,0.0
4656830,prophageARI-0460-1.new.fa,6840_3_19,11040,0.0
4656837,prophageARI-0460-1.new.fa,6680_7_6,11040,0.0
4656844,prophageARI-0460-1.new.fa,6630_3_17,11037,0.0
4656851,prophageARI-0460-1.new.fa,17175_8_76,10672,0.0
4656862,prophageARI-0460-1.new.fa,17175_6_35,10672,0.0
4656871,prophageARI-0460-1.new.fa,17138_3_93,10672,0.0
4656875,prophageARI-0460-1.new.fa,17059_8_7,10672,0.0
4656885,prophageARI-0460-1.new.fa,17059_6_90,10673,0.0
4656889,prophageARI-0460-1.new.fa,17059_6_82,10673,0.0
4656893,prophageARI-0460-1.new.fa,17059_6_66,10673,0.0
4656897,prophageARI-0460-1.new.fa,17059_6_49,10673,0.0
4656901,prophageARI-0460-1.new.fa,17059_6_33,10673,0.0
4656909,prophageARI-0460-1.new.fa,15841_1_17,10672,0.0
4656916,prophageARI-0460-1.new.fa,14723_4_56,10672,0.0
4656923,prophageARI-0460-1.new.fa,14555_3_66,10672,0.0
4656930,prophageARI-0460-1.new.fa,13415_4_79,10672,0.0
4656934,prophageARI-0460-1.new.fa,12837_5_22,10672,0.0
4656941,prophageARI-0460-1.new.fa,12837_1_7,10672,0.0
4656950,prophageARI-0460-1.new.fa,12162_1_89,10672,0.0
4656966,prophageARI-0460-1.new.fa,15841_4_27,10673,0.0
4656974,prophageARI-0460-1.new.fa,15841_2_23,10672,0.0
4656977,prophageARI-0460-1.new.fa,14566_6_3,10672,0.0
4657028,prophageARI-0460-1.new.fa,6570_1_16,11040,0.0
4657053,prophageARI-0460-1.new.fa,14566_5_65,10530,0.0
4657109,prophageARI-0460-1.new.fa,13415_6_56,10530,0.0
4657180,prophageARI-0460-1.new.fa,12291_6_24,10673,0.0
4657439,prophageARI-0460-1.new.fa,15608_3_6,10810,0.0
4657444,prophageARI-0460-1.new.fa,14673_2_44,10611,0.0
4657460,prophageARI-0460-1.new.fa,11657_8_55,11128,0.0
4657573,prophageARI-0460-1.new.fa,21946_6_145,10613,0.0
4657811,prophageARI-0460-1.new.fa,14566_5_79,10371,0.0
4659813,prophageARI-0460-1.new.fa,17794_8_70,10371,0.0
4659831,prophageARI-0460-1.new.fa,14410_5_25,10371,0.0
4659873,prophageARI-0460-1.new.fa,19341_2_19,10371,0.0
4659882,prophageARI-0460-1.new.fa,16453_2_21,10371,0.0
4659885,prophageARI-0460-1.new.fa,14520_5_77,10371,0.0
4661069,prophageARI-0460-1.new.fa,11861_1_77,10610,0.0
4663264,prophageARI-0460-1.new.fa,14555_4_79,10001,0.0
4664830,prophageARI-0460-1.new.fa,14673_1_9,10082,0.0
4670469,prophageARI-0460-1.new.fa,6593_4_13,9192,0.0
4682064,prophageARI-0460-1.new.fa,22841_3_85,8790,0.0
4683127,prophageARI-0460-1.new.fa,21946_6_93,8453,0.0
4694080,prophageARI-0460-1.new.fa,13710_1_34,6402,0.0
4699073,prophageARI-0460-1.new.fa,6983_7_70,5346,0.0
4705863,prophageARI-0460-1.new.fa,21903_8_90,5057,0.0
4706136,prophageARI-0460-1.new.fa,21903_8_83,4914,0.0
4712250,prophageARI-0460-1.new.fa,15608_2_57,5540,0.0
4728237,prophageARI-0460-1.new.fa,11822_1_86,2032,0.0
4738062,prophageARI-0460-1.new.fa,15841_4_38,1471,0.0
4746640,prophageARI-0460-1.new.fa,12291_4_27,968,0.0
4778977,prophageARI-0460-2.new.fa,7054_4_2,26620,0.0
4778981,prophageARI-0460-2.new.fa,7054_4_1,26620,0.0
4778985,prophageARI-0460-2.new.fa,7038_8_42,26620,0.0
4778990,prophageARI-0460-2.new.fa,7038_5_13,26620,0.0
4778994,prophageARI-0460-2.new.fa,7038_4_7,26620,0.0
4778998,prophageARI-0460-2.new.fa,7038_4_20,26620,0.0
4779002,prophageARI-0460-2.new.fa,7011_6_7,26620,0.0
4779006,prophageARI-0460-2.new.fa,7011_5_24,26620,0.0
4779010,prophageARI-0460-2.new.fa,7004_7_50,26620,0.0
4779014,prophageARI-0460-2.new.fa,6983_7_66,26620,0.0
4779018,prophageARI-0460-2.new.fa,6983_5_13,26620,0.0
4779022,prophageARI-0460-2.new.fa,6983_2_21,26620,0.0
4779026,prophageARI-0460-2.new.fa,6972_2_20,26620,0.0
4779030,prophageARI-0460-2.new.fa,6972_2_16,26620,0.0
4779034,prophageARI-0460-2.new.fa,6949_1_17,26620,0.0
4779038,prophageARI-0460-2.new.fa,6925_6_12,26620,0.0
4779042,prophageARI-0460-2.new.fa,6925_3_8,26620,0.0
4779046,prophageARI-0460-2.new.fa,6925_3_11,26620,0.0
4779050,prophageARI-0460-2.new.fa,6899_7_20,26620,0.0
4779054,prophageARI-0460-2.new.fa,6899_7_15,26620,0.0
4779058,prophageARI-0460-2.new.fa,6871_1_17,26620,0.0
4779062,prophageARI-0460-2.new.fa,6840_3_2,26620,0.0
4779066,prophageARI-0460-2.new.fa,6840_1_13,26620,0.0
4779070,prophageARI-0460-2.new.fa,6830_3_5,26620,0.0
4779074,prophageARI-0460-2.new.fa,6823_5_6,26620,0.0
4779078,prophageARI-0460-2.new.fa,6823_2_2,26620,0.0
4779082,prophageARI-0460-2.new.fa,6823_2_1,26620,0.0
4779086,prophageARI-0460-2.new.fa,6823_2_10,26620,0.0
4779091,prophageARI-0460-2.new.fa,6807_3_1,26620,0.0
4779095,prophageARI-0460-2.new.fa,6805_6_17,26620,0.0
4779099,prophageARI-0460-2.new.fa,6805_4_15,26620,0.0
4779103,prophageARI-0460-2.new.fa,6775_2_17,26620,0.0
4779107,prophageARI-0460-2.new.fa,6775_2_14,26620,0.0
4779111,prophageARI-0460-2.new.fa,6755_6_21,26620,0.0
4779115,prophageARI-0460-2.new.fa,6755_6_19,26620,0.0
4779119,prophageARI-0460-2.new.fa,6755_4_23,26620,0.0
4779123,prophageARI-0460-2.new.fa,6755_4_22,26620,0.0
4779127,prophageARI-0460-2.new.fa,6755_1_22,26620,0.0
4779131,prophageARI-0460-2.new.fa,6753_3_24,26620,0.0
4779135,prophageARI-0460-2.new.fa,6736_8_8,26620,0.0
4779139,prophageARI-0460-2.new.fa,6736_6_24,26620,0.0
4779143,prophageARI-0460-2.new.fa,6736_6_16,26620,0.0
4779147,prophageARI-0460-2.new.fa,6731_1_2,26620,0.0
4779151,prophageARI-0460-2.new.fa,6730_6_11,26620,0.0
4779155,prophageARI-0460-2.new.fa,6730_3_1,26620,0.0
4779159,prophageARI-0460-2.new.fa,6730_1_6,26620,0.0
4779163,prophageARI-0460-2.new.fa,6710_7_6,26620,0.0
4779167,prophageARI-0460-2.new.fa,6710_7_4,26620,0.0
4779171,prophageARI-0460-2.new.fa,6680_7_22,26620,0.0
4779175,prophageARI-0460-2.new.fa,6680_7_18,26620,0.0
4779179,prophageARI-0460-2.new.fa,6680_7_17,26620,0.0
4779183,prophageARI-0460-2.new.fa,6593_4_7,26620,0.0
4779187,prophageARI-0460-2.new.fa,6949_3_20,26620,0.0
4779190,prophageARI-0460-2.new.fa,6949_3_18,26620,0.0
4779194,prophageARI-0460-2.new.fa,6925_7_9,26620,0.0
4779198,prophageARI-0460-2.new.fa,6925_4_6,26620,0.0
4779202,prophageARI-0460-2.new.fa,6925_4_20,26620,0.0
4779206,prophageARI-0460-2.new.fa,6823_7_19,26620,0.0
4779210,prophageARI-0460-2.new.fa,6807_2_10,26620,0.0
4779214,prophageARI-0460-2.new.fa,6753_3_1,26620,0.0
4779218,prophageARI-0460-2.new.fa,6731_5_15,26620,0.0
4779222,prophageARI-0460-2.new.fa,6731_3_19,26620,0.0
4779226,prophageARI-0460-2.new.fa,7011_4_3,26620,0.0
4779230,prophageARI-0460-2.new.fa,6949_2_18,26620,0.0
4779234,prophageARI-0460-2.new.fa,6925_5_23,26620,0.0
4779238,prophageARI-0460-2.new.fa,6823_3_3,26620,0.0
4779242,prophageARI-0460-2.new.fa,6807_3_22,26620,0.0
4779246,prophageARI-0460-2.new.fa,6736_8_14,26620,0.0
4779250,prophageARI-0460-2.new.fa,6949_1_2,25723,0.0
4779252,prophageARI-0460-2.new.fa,6899_6_14,25714,0.0
4779254,prophageARI-0460-2.new.fa,6630_3_22,25714,0.0
4779256,prophageARI-0460-2.new.fa,7011_6_6,25075,0.0
4779260,prophageARI-0460-2.new.fa,7011_4_5,25075,0.0
4779264,prophageARI-0460-2.new.fa,7011_4_23,25075,0.0
4779269,prophageARI-0460-2.new.fa,7011_4_1,25075,0.0
4779274,prophageARI-0460-2.new.fa,7004_7_55,25075,0.0
4779278,prophageARI-0460-2.new.fa,6983_4_82,25075,0.0
4779283,prophageARI-0460-2.new.fa,6925_7_14,25075,0.0
4779288,prophageARI-0460-2.new.fa,6899_6_21,25075,0.0
4779293,prophageARI-0460-2.new.fa,6899_5_17,25075,0.0
4779298,prophageARI-0460-2.new.fa,6899_4_1,25075,0.0
4779303,prophageARI-0460-2.new.fa,6840_1_16,25075,0.0
4779305,prophageARI-0460-2.new.fa,6823_3_16,25075,0.0
4779310,prophageARI-0460-2.new.fa,6807_2_6,25075,0.0
4779314,prophageARI-0460-2.new.fa,6807_2_24,25075,0.0
4779319,prophageARI-0460-2.new.fa,6805_2_2,25075,0.0
4779324,prophageARI-0460-2.new.fa,6775_2_24,25075,0.0
4779329,prophageARI-0460-2.new.fa,6730_8_11,25075,0.0
4779334,prophageARI-0460-2.new.fa,6730_5_18,25075,0.0
4779338,prophageARI-0460-2.new.fa,6710_6_20,25075,0.0
4779343,prophageARI-0460-2.new.fa,6680_4_23,25075,0.0
4779348,prophageARI-0460-2.new.fa,6983_3_69,25075,0.0
4779354,prophageARI-0460-2.new.fa,6899_7_3,25075,0.0
4779359,prophageARI-0460-2.new.fa,6840_3_1,25075,0.0
4779361,prophageARI-0460-2.new.fa,6731_1_8,25075,0.0
4779365,prophageARI-0460-2.new.fa,6680_6_13,25075,0.0
4779370,prophageARI-0460-2.new.fa,6680_5_18,25075,0.0
4779372,prophageARI-0460-2.new.fa,6753_3_3,25075,0.0
4779377,prophageARI-0460-2.new.fa,6805_3_13,24979,0.0
4779379,prophageARI-0460-2.new.fa,6714_8_24,24970,0.0
4779381,prophageARI-0460-2.new.fa,6840_3_24,24879,0.0
4779383,prophageARI-0460-2.new.fa,6899_7_19,24877,0.0
4779385,prophageARI-0460-2.new.fa,6714_7_13,24869,0.0
4779387,prophageARI-0460-2.new.fa,6736_7_9,24311,0.0
4779392,prophageARI-0460-2.new.fa,6925_3_1,23940,0.0
4779396,prophageARI-0460-2.new.fa,6710_8_16,23940,0.0
4779402,prophageARI-0460-2.new.fa,6805_6_15,23941,0.0
4779410,prophageARI-0460-2.new.fa,7068_4_19,23710,0.0
4779412,prophageARI-0460-2.new.fa,7092_6_7,23699,0.0
4779416,prophageARI-0460-2.new.fa,6807_2_7,22457,0.0
4779419,prophageARI-0460-2.new.fa,6983_3_63,22882,0.0
4779424,prophageARI-0460-2.new.fa,6925_5_19,22882,0.0
4779431,prophageARI-0460-2.new.fa,6899_5_12,22882,0.0
4779438,prophageARI-0460-2.new.fa,6823_5_4,22882,0.0
4779443,prophageARI-0460-2.new.fa,6807_2_14,22882,0.0
4779448,prophageARI-0460-2.new.fa,6805_5_7,22882,0.0
4779453,prophageARI-0460-2.new.fa,6680_4_5,22882,0.0
4779458,prophageARI-0460-2.new.fa,6899_5_7,21561,0.0
4779459,prophageARI-0460-2.new.fa,6775_1_10,21366,0.0
4779465,prophageARI-0460-2.new.fa,6731_4_5,21246,0.0
4779471,prophageARI-0460-2.new.fa,6807_2_16,19613,0.0
4779478,prophageARI-0460-2.new.fa,6805_3_4,19517,0.0
4779484,prophageARI-0460-2.new.fa,6736_5_20,19383,0.0
4779486,prophageARI-0460-2.new.fa,6259_7_4,19137,0.0
4779487,prophageARI-0460-2.new.fa,6664_1_11,19031,0.0
4779490,prophageARI-0460-2.new.fa,6631_6_20,18546,0.0
4779493,prophageARI-0460-2.new.fa,6807_1_19,18481,0.0
4779496,prophageARI-0460-2.new.fa,6753_3_21,18412,0.0
4779497,prophageARI-0460-2.new.fa,6830_3_15,18249,0.0
4779498,prophageARI-0460-2.new.fa,6593_5_21,18100,0.0
4779499,prophageARI-0460-2.new.fa,6630_4_14,17851,0.0
4779500,prophageARI-0460-2.new.fa,18090_2_55,18409,0.0
4779508,prophageARI-0460-2.new.fa,18090_2_54,18409,0.0
4779517,prophageARI-0460-2.new.fa,18090_2_51,18409,0.0
4779525,prophageARI-0460-2.new.fa,18090_2_163,18409,0.0
4779532,prophageARI-0460-2.new.fa,19341_2_94,18409,0.0
4779540,prophageARI-0460-2.new.fa,15731_8_38,18504,0.0
4779545,prophageARI-0460-2.new.fa,17175_8_6,18415,0.0
4779553,prophageARI-0460-2.new.fa,17059_8_82,18415,0.0
4779561,prophageARI-0460-2.new.fa,17794_7_115,18473,0.0
4779563,prophageARI-0460-2.new.fa,6486_7_5,18410,0.0
4779569,prophageARI-0460-2.new.fa,17175_4_56,18413,0.0
4779577,prophageARI-0460-2.new.fa,15995_2_171,18413,0.0
4779585,prophageARI-0460-2.new.fa,15874_1_41,18413,0.0
4779593,prophageARI-0460-2.new.fa,15873_1_75,18413,0.0
4779601,prophageARI-0460-2.new.fa,15841_2_58,18413,0.0
4779609,prophageARI-0460-2.new.fa,14936_4_91,18413,0.0
4779617,prophageARI-0460-2.new.fa,6486_8_2,18410,0.0
4779622,prophageARI-0460-2.new.fa,17138_3_31,18415,0.0
4779631,prophageARI-0460-2.new.fa,15995_2_79,18415,0.0
